16976	2
11116	2
9494	2
9666	3
2614	2
7790	2
8681	3
18870	3
12782	3
7090	1
8623	1
13998	2
5442	3
6255	3
18668	2
18158	2
16852	3
8799	2
13345	3
12053	1
13743	2
6221	3
600	2
15014	1
2620	2
4496	2
2540	2
17008	1
7371	1
5053	2
17775	3
3259	1
9273	3
19638	2
6968	2
5584	2
5984	2
6995	3
10936	3
6905	1
1342	2
3428	3
8143	3
10457	1
16968	3
13906	2
8275	3
19351	2
1209	2
12799	3
7448	3
3521	1
15767	2
12428	2
8338	2
14686	3
11991	2
12627	3
17094	2
1901	1
6917	3
19165	2
10348	3
11461	3
13684	1
14410	1
12608	3
2116	1
2702	1
10322	2
8581	3
16891	3
5562	2
2250	3
12332	1
16718	1
780	3
8938	3
9872	2
14078	3
17318	3
6140	1
13929	1
13720	2
7022	3
18235	3
5400	3
8264	3
9827	3
17636	2
12857	2
8467	2
4590	2
4177	1
9584	1
7057	3
15440	1
7830	2
13996	2
15923	2
4105	3
6121	1
4300	3
13411	2
12092	3
15439	3
18283	2
11590	1
16407	1
17069	2
11117	2
10640	2
7649	3
9320	3
13759	3
6779	2
19216	3
15132	2
16237	1
7012	1
991	3
15576	1
17368	2
11254	2
14774	2
12111	2
2943	3
18862	1
503	1
7333	3
18540	3
3795	3
9665	2
1985	2
4068	1
9224	2
17356	3
13932	3
11084	2
14561	2
3294	1
15212	3
14949	3
11734	2
14744	1
13487	1
14153	2
19603	2
16126	3
2283	3
2816	2
7549	3
17523	2
9751	3
11562	3
19205	1
9930	3
10019	3
14109	2
4364	3
10576	3
6019	1
12968	3
12646	2
6004	3
990	3
16885	3
16504	3
6564	1
11458	3
2500	2
4736	2
8731	3
5321	3
12817	1
1428	3
17187	2
5788	3
16949	3
15749	2
9645	3
12617	3
8476	1
2506	3
12804	2
12097	1
9067	2
7871	1
8575	1
15674	2
10676	3
17614	1
12977	3
18969	2
2789	3
11708	2
838	1
12840	2
1045	3
10742	2
5899	1
6233	3
11005	3
5624	3
5561	2
12120	2
5076	2
13656	2
1456	2
10199	3
7470	3
3981	3
9152	2
3971	2
13273	3
9977	3
2390	2
16261	1
4727	2
12648	3
3932	3
3591	2
4584	2
881	2
18378	3
19002	2
7447	3
318	3
12576	2
8816	3
8628	2
906	1
9651	3
9686	3
6702	3
456	3
7678	2
4670	2
93	1
15979	3
13987	2
10788	3
9120	2
2080	3
6165	2
5812	3
15878	2
7916	3
11695	3
14883	3
17682	3
8978	2
1010	2
1232	2
645	1
16767	2
16142	3
3886	3
11051	2
12953	3
10308	2
3350	2
4664	2
18309	1
15111	1
1095	1
4335	2
3787	1
11869	1
6462	2
15335	3
16102	2
13339	1
7326	2
3426	2
14246	3
3178	3
6954	3
9147	3
18602	2
4308	1
8064	2
18860	3
17753	1
2392	3
3177	3
6017	3
14549	3
16869	3
16549	2
15328	3
287	3
18236	2
4412	2
9153	3
5650	2
11659	1
3911	2
7213	3
5481	3
826	2
13147	3
13520	1
13326	3
1019	3
15499	3
9754	2
17987	3
9135	3
12116	3
14064	1
1660	3
9761	3
10256	3
13691	3
2229	3
4909	2
16170	3
8612	1
5589	1
19586	3
6778	2
12949	1
15946	2
11637	2
15290	3
10188	3
6036	3
2091	2
14526	2
4282	3
141	2
9385	3
5163	3
5197	3
7957	3
18269	3
16020	3
16995	3
15215	3
3176	3
18943	3
10716	3
17722	3
11128	3
9280	2
9230	1
11627	1
4101	2
5948	3
15590	2
15282	3
2899	3
8205	1
19151	3
16719	2
17617	3
853	1
6796	2
14629	3
15665	2
1842	3
7008	3
353	2
7007	3
4447	1
2801	3
2004	1
6688	1
6763	2
9340	3
5160	3
1714	2
9791	2
642	2
14967	1
14618	2
5934	2
8801	2
7713	3
15920	2
1087	3
7395	1
3319	2
18271	1
16191	1
13876	1
5035	3
7745	3
3746	3
4951	1
10118	2
14928	3
4314	3
2407	3
4346	3
2298	3
16527	1
17498	1
7096	3
3816	1
5171	2
12954	2
5981	2
15810	1
15472	2
15194	3
17730	2
5200	2
4860	3
13972	3
6969	2
10921	1
17177	3
14016	2
19236	3
5401	3
8503	2
17382	2
4557	2
15865	2
5328	1
17702	2
7152	1
1929	3
542	2
13817	1
19386	3
8016	1
8892	2
12521	1
15791	2
7539	2
6825	2
5199	2
1345	2
11549	3
16602	2
10368	1
9190	2
13282	3
6145	2
19202	3
13474	2
5354	1
9611	2
12551	2
12834	3
6840	1
4790	3
11898	3
10663	1
2396	2
12774	1
5180	3
15285	3
4650	3
3834	1
8038	1
14630	3
12168	1
5915	2
382	2
11846	2
2655	2
11573	2
8065	1
673	2
1463	1
8189	2
3577	2
2113	3
13616	2
15029	3
16226	1
18476	2
8855	2
1982	3
10347	3
13202	3
931	3
2222	1
7706	2
4436	1
6993	1
4223	2
11728	2
15870	1
12967	3
4639	1
12509	2
2132	3
13410	1
3808	2
3766	1
13812	3
15247	3
12260	2
6467	3
5362	3
15817	2
13566	3
6173	3
9079	1
6811	2
13834	2
5165	2
2007	3
8491	2
9357	3
591	3
6052	3
122	2
19655	2
8985	2
15432	1
5831	2
4286	1
14999	2
466	2
5372	3
13340	3
6395	3
506	3
19121	1
225	2
1460	3
8658	3
16565	3
6697	3
11386	3
3048	2
8976	1
12920	2
11631	3
18992	2
15198	1
10460	2
14388	2
18090	3
5607	3
3217	2
19369	2
9609	1
7754	2
296	1
19117	2
6045	2
5125	2
18919	2
6977	3
8278	1
19297	2
5158	2
18595	2
9677	1
6912	1
9724	2
7311	2
7388	2
10144	3
15311	1
18736	1
15389	2
2908	3
10506	3
15018	3
6268	1
11302	1
4504	3
15763	3
10671	1
8942	3
11325	2
17095	2
12037	3
3364	3
12361	2
9713	1
9372	2
17058	3
16784	2
7154	2
11180	2
13547	3
18988	2
8883	2
14882	2
1835	3
10029	1
546	1
2146	2
17299	2
4122	2
19675	1
15703	1
19131	1
12486	1
4148	2
4014	3
76	1
10075	3
13983	1
3109	1
19102	2
8901	2
16979	1
15970	2
14365	2
16209	2
17770	3
18288	1
8379	1
2063	1
19392	3
6760	3
9975	3
6685	2
17005	2
2550	1
13044	3
4725	2
14266	2
15494	2
18365	2
7130	1
10068	3
4169	3
3793	3
7072	1
191	1
11021	3
2774	3
4301	1
4510	1
8435	3
12903	3
13246	3
11359	2
1469	3
15103	3
17402	2
5894	3
12652	1
3665	1
4743	3
3407	1
14050	3
997	2
631	3
6471	1
14249	3
11710	3
7967	3
10450	2
3254	1
9979	3
8700	2
7334	3
15795	3
14337	3
1142	3
1476	1
5666	2
18645	1
495	3
12334	3
1215	2
15964	2
18689	3
9294	3
4843	3
3111	3
1717	2
14195	1
8911	1
16217	1
12613	3
4107	3
7797	3
7082	3
7699	2
2817	2
16105	2
12961	1
7791	2
16905	2
18348	3
5459	1
17519	2
3715	2
3190	1
18137	3
16160	3
11686	3
6584	1
7517	3
13555	2
10532	2
16403	3
7613	2
15681	3
18026	1
15390	3
4358	2
3951	2
4406	2
4663	2
10882	1
1749	3
2343	3
14532	3
12987	3
15474	1
10323	3
11442	1
16460	3
18945	3
17793	2
13482	2
14542	2
13030	3
4820	3
8054	3
16942	3
12950	3
9515	1
6979	1
764	2
6177	2
4527	1
18226	2
10831	1
13680	1
16946	2
13080	3
14573	3
4217	2
1468	3
14833	3
8869	2
4656	3
15082	2
12889	2
14257	3
1433	3
7561	2
6120	2
4258	2
9755	1
16699	2
7279	3
7618	3
3037	3
6672	3
8792	2
13993	3
9328	1
7946	2
8872	1
10091	2
1241	3
10790	3
1993	2
19109	3
18014	3
2729	2
11652	3
5722	2
15832	3
11229	3
17366	2
492	2
11191	3
19157	1
18790	3
14039	2
18142	2
14932	2
16835	2
6738	3
6037	2
14612	1
295	1
9475	3
27	2
12171	2
6404	2
16329	2
17135	1
12246	1
7808	3
957	3
15738	2
10852	1
17354	3
18300	3
12984	2
15584	2
10628	2
13468	1
9419	3
12433	2
10839	3
13588	1
18470	2
14146	3
13149	3
11881	3
8520	3
18630	3
17947	1
8190	2
11577	2
11286	1
14321	2
4116	2
12614	1
19602	2
2872	1
2829	1
17854	3
14228	3
16899	1
9506	2
9470	1
850	3
2467	3
7741	3
13352	1
12140	2
15062	2
8132	2
13456	2
19566	3
11193	1
537	2
1923	2
10522	3
7103	1
15690	1
5140	3
1130	2
17466	1
4583	3
17231	3
9300	3
12295	1
133	2
12517	2
19288	2
11777	3
1353	2
7478	2
4160	3
2737	3
13162	2
9033	1
3939	2
8318	1
8929	2
3801	2
10400	3
8820	3
2631	3
17471	1
18881	3
10045	1
17147	3
17128	2
15260	1
3058	3
14100	3
17205	3
2111	1
8232	1
9278	3
17032	3
14188	2
19094	1
1219	3
16145	2
3933	3
5604	1
12864	3
13116	2
10328	3
8147	2
13785	3
984	1
5599	3
9835	2
11416	2
15545	3
17504	2
10891	3
7917	3
12909	3
15316	3
17305	3
12666	1
17675	2
6136	1
6568	3
4588	2
16087	2
10303	2
13227	3
9252	2
981	1
11716	2
4185	1
1528	1
3255	2
19329	3
14103	2
6579	1
6155	1
12211	2
7023	3
14736	1
13029	1
15393	2
9452	3
7708	2
3225	2
12764	2
14903	2
17997	2
7998	3
1808	1
4126	3
9096	3
7328	2
2810	3
14790	2
1768	2
4312	2
11796	3
15210	3
5239	2
17437	3
14811	3
5776	3
13832	1
3292	2
12279	2
7770	3
15359	2
209	3
9291	3
2841	3
3141	2
16753	1
6819	1
5844	3
3457	2
2408	1
9639	1
44	1
6594	2
6714	2
8124	1
19652	2
11527	2
9935	2
13074	1
447	2
8238	1
10329	3
15376	3
4367	1
2399	2
11290	1
11760	1
14750	2
7933	1
6368	2
18265	1
3705	2
8030	2
13810	3
731	3
15428	1
10216	2
9288	3
17866	3
10544	3
16258	3
11690	2
9885	1
15349	2
4173	3
9821	2
14041	3
19549	1
11266	2
1308	1
12858	3
310	3
17529	3
13000	3
16137	3
12373	2
7088	2
14214	2
17387	2
5601	3
1534	2
6926	2
17284	2
2423	3
13100	1
8260	2
13689	2
8753	2
3998	2
9159	2
7771	3
2648	3
15060	3
107	1
1791	3
14765	1
13938	2
11412	1
16761	1
3818	3
14401	3
3997	2
13402	2
435	3
5445	3
13913	2
16990	2
12758	3
429	2
5819	3
11516	3
11299	2
1175	1
3557	3
17020	1
7399	3
16095	2
17942	3
12593	2
8494	2
17270	2
3169	3
2705	3
7318	2
9060	3
13952	3
841	1
4356	3
3114	1
10561	3
17456	2
18863	3
820	3
17314	2
561	2
16580	2
17744	1
3007	3
11772	2
6770	3
4815	2
2380	1
13815	2
12362	1
14281	2
449	2
17398	3
7740	3
3317	2
10111	3
5427	3
2245	3
4016	3
8756	2
6898	2
19395	2
3708	3
13082	3
9996	3
1064	3
1732	3
15748	2
12167	2
2787	2
19504	3
182	2
18002	1
840	2
14582	3
8256	3
1318	3
17661	3
12376	2
1117	2
6102	1
1263	2
18661	3
16510	3
9767	2
6970	3
15625	2
12564	3
14534	2
7964	3
16246	3
7435	3
18375	2
15633	2
14916	2
11301	2
17708	1
2316	3
2168	2
10281	3
17062	2
4658	3
18644	3
13693	1
11435	1
17514	2
9526	3
3229	1
355	1
4198	1
678	2
16047	2
8656	3
10844	3
7073	3
10539	3
7986	3
1754	3
1820	3
3356	3
4178	3
13620	1
11785	2
2484	3
3714	2
2436	3
2313	1
9327	2
6543	2
10381	3
6723	1
13558	3
13060	3
15345	3
5486	2
15031	3
1521	1
13496	3
8149	3
6340	2
15445	3
12536	3
2917	3
8454	2
6116	3
14731	1
17886	2
10136	1
14673	2
9891	2
18558	1
3288	3
16062	3
7481	3
1257	3
7988	2
7175	2
6744	3
17501	2
9602	2
16433	3
14850	1
550	1
14544	3
5811	3
16308	3
13206	3
19667	2
1683	2
5081	2
10061	1
18766	3
6051	2
5369	2
19396	3
6207	3
12216	3
11495	1
5381	2
14030	3
9736	1
14383	3
3329	2
13002	3
4609	2
2017	2
8152	3
8127	1
13054	3
6189	2
17145	1
5080	2
7292	2
2609	2
15348	3
9211	1
6907	1
5167	1
10200	3
1572	3
11617	2
1952	2
14994	1
7948	2
11951	2
1934	2
11784	2
19641	3
12994	3
8074	2
3930	2
7842	2
10032	3
2514	2
14872	2
12775	1
12081	1
6669	2
13232	3
3610	3
1047	2
4657	2
8317	2
16032	2
5707	1
12421	3
13941	3
5091	3
10989	2
19112	2
1034	3
3842	2
3194	2
605	3
7542	3
1899	3
14029	2
15637	3
13703	1
18772	2
880	2
19231	1
4509	1
10574	2
6681	3
5636	3
9768	2
12133	2
3820	1
1480	2
5074	1
2474	1
12669	1
15579	1
8445	1
18091	2
18083	3
3125	2
1623	1
12861	2
14795	3
14809	2
17233	2
2894	2
2865	3
14840	2
8589	3
683	3
17982	2
15880	2
10198	3
547	2
12234	3
13903	2
9706	3
14068	3
16392	2
13920	3
7354	2
6208	2
6748	1
10782	1
9393	2
14290	2
6294	3
1954	2
15308	3
2765	3
11692	2
7868	1
18325	3
11380	3
7780	3
4827	2
4569	1
518	2
17864	2
5598	3
9141	3
8608	1
16331	2
13469	2
5195	1
2757	1
17131	3
11517	2
10996	2
11334	3
18065	3
10178	3
11438	1
13504	3
18911	3
19536	1
1212	2
6066	2
4511	2
18117	3
13175	3
8459	2
6406	2
7054	2
4482	3
17902	3
19544	1
7892	3
13708	3
6654	2
1854	2
16702	1
2167	3
16475	2
2927	3
11945	1
4798	1
9601	3
16944	3
9341	3
1957	1
2328	1
8088	3
8977	3
3925	2
4062	2
7404	3
15305	2
16649	2
18505	2
4446	1
19206	2
13763	2
18198	2
5127	1
5210	2
19570	1
4337	3
2967	1
19099	1
1276	2
549	2
10793	3
8513	2
15544	2
3161	3
13736	3
7939	3
17434	3
14924	3
3283	3
17112	2
15927	1
11794	3
14058	3
15217	2
4982	2
4468	2
17737	3
13587	2
14862	1
189	2
18802	1
15529	2
12002	2
10655	1
6916	2
6621	2
12807	2
5652	3
14797	2
13309	1
1098	2
13343	2
10162	3
10847	3
6325	3
4366	2
4709	3
5970	2
15983	2
17989	1
15730	3
17908	3
13336	3
13714	2
7198	3
1409	3
4779	2
13659	2
14598	2
11082	3
7167	3
3937	2
10860	2
8484	3
1028	3
11404	1
7329	2
10373	2
3837	2
10191	1
119	2
14328	1
5462	2
2106	3
8461	2
1607	2
808	1
5055	2
872	2
19588	2
10613	3
18305	1
14943	3
10725	3
6333	2
6599	2
1174	2
3067	2
10811	2
5908	3
10934	3
14347	1
17716	3
2217	3
12680	2
15085	2
14520	3
1635	2
12688	3
1489	2
13724	1
12789	3
10024	3
11144	2
10490	3
6755	3
17509	2
559	3
7876	3
14608	3
17524	1
14747	3
10379	3
6680	3
18986	1
6532	3
3215	3
18024	2
4399	2
12542	2
13194	3
14343	2
12269	2
2341	3
1355	2
4543	3
7654	3
1206	2
11466	3
7673	2
13180	3
15715	2
5516	2
8594	2
18327	3
8265	3
12888	2
1917	2
15818	2
19331	1
17344	1
14198	3
1038	3
15269	3
1005	3
14317	3
12339	3
4461	3
3690	1
11509	2
1651	3
10970	2
7055	3
14143	1
11467	3
19048	3
2832	2
15616	3
12978	3
516	1
299	1
873	2
19502	1
9184	1
2058	1
729	3
2370	3
71	2
14049	2
3671	3
10595	3
19612	1
18032	3
6397	2
895	3
1953	3
7021	2
11118	3
12028	1
910	3
6283	1
8645	2
2279	3
5026	3
6378	1
15676	3
10741	3
6983	3
12800	2
11990	3
11026	2
5201	2
13430	3
12826	2
17766	1
54	2
9025	2
16674	3
14259	1
5709	3
13435	3
7430	3
4910	2
2628	2
15977	2
14283	3
13409	2
3113	1
6870	3
5464	3
2884	2
10206	1
12786	3
9068	3
13447	1
5988	2
114	3
2517	2
18859	3
10372	3
4049	1
1516	3
7604	1
12217	3
6046	1
11679	3
1559	3
11201	2
12750	2
9465	2
10848	2
18076	2
11891	2
19298	2
19556	1
7813	3
6235	2
11336	2
3674	2
1413	2
14616	1
9594	2
2712	3
12742	3
5565	1
17276	1
15903	3
18573	3
14212	3
2889	2
2615	3
15458	2
3232	2
4273	2
5437	2
2634	2
8584	3
151	2
11887	1
7586	2
1577	3
2954	1
5582	1
2902	3
18029	1
4625	2
2406	2
2780	3
10649	3
18055	2
15044	2
1008	2
3579	3
4295	3
6664	3
4759	1
1286	3
17253	3
5687	3
13652	2
9992	2
10240	2
18518	3
14953	3
1562	2
19375	1
704	3
10554	3
7940	3
8146	1
4870	3
14666	3
17334	3
12554	3
17561	1
18018	3
19106	3
1741	1
14305	3
17584	3
16093	2
13248	3
6157	1
14559	2
13595	3
4457	3
13071	2
7190	3
9708	1
7776	3
9715	2
1963	3
9499	3
11330	1
16388	2
13696	2
7973	3
16532	3
14816	2
4665	2
8044	1
17528	2
17447	2
9215	3
11680	1
19661	3
16616	2
15556	3
9717	2
3421	3
11179	2
19356	2
8259	1
5177	3
4076	3
839	2
3723	2
1120	2
19247	1
12338	2
3318	2
13682	1
7851	3
19486	2
14590	1
14026	3
566	2
3021	3
4002	2
7024	2
15144	3
16071	1
5376	2
4821	1
883	2
4323	3
8673	3
6271	3
6661	1
19148	2
2662	1
4170	3
7407	1
6595	1
3917	2
17928	3
11615	2
16471	2
6859	2
10023	2
18962	2
9454	1
19366	2
7209	3
18406	2
16736	3
3068	1
12447	1
5057	3
8207	3
19445	1
14304	3
6013	2
365	1
18912	2
10177	3
10931	1
7848	1
6050	1
4018	2
17805	3
8937	3
7838	2
255	3
18372	3
13532	3
15117	2
5897	3
17228	2
15032	1
14052	3
5932	3
19496	1
2637	1
11666	2
17226	1
17919	2
16490	3
5501	2
9212	1
10726	2
5756	2
18978	3
1664	1
7565	3
19378	2
16337	1
13397	2
6805	2
15604	3
17188	1
1440	2
2653	1
1427	3
1958	1
18803	2
9198	3
9688	2
7494	2
13921	2
5726	1
10593	1
8231	2
9897	1
5473	3
14399	2
12502	1
14144	1
12088	3
8954	2
3219	2
8826	2
18217	3
5438	2
5775	2
10728	2
18616	1
5716	2
16870	3
17421	2
14470	3
387	1
5262	3
15843	1
2346	2
4872	3
8479	2
956	1
14625	3
3377	2
11210	3
3602	1
10998	2
7716	3
18888	3
5416	1
17497	1
15729	3
5754	1
3108	1
14563	3
7510	3
10691	2
17843	2
10452	1
2190	1
734	3
14841	3
16772	2
15204	1
15277	1
2415	3
5399	2
